Serial,Latitude,Longitude,Type,SensorType,Code,BeginTime,EndTime,LAT,LNG
PI040298AD5I213056,-2.7760000000000002,56.717,Thingful.Connectors.GROWSensors.Light,Flower Power,Grow.Thingful.Sensors_pf9mhg1a,2019-03-11T13:48:53.000Z,2019-10-21T06:51:43.000Z,56.717,-2.7760000000000002
PI040298AD5I213056,-2.7760000000000002,56.717,Thingful.Connectors.GROWSensors.SoilMoisture,Flower Power,Grow.Thingful.Sensors_pf9mhg1a,2019-03-11T13:48:53.000Z,2019-10-21T06:51:43.000Z,56.717,-2.7760000000000002
PI040298AD5I213056,-2.7760000000000002,56.717,Thingful.Connectors.GROWSensors.WaterTankLevel,Flower Power,Grow.Thingful.Sensors_pf9mhg1a,2019-03-11T13:48:53.000Z,2019-10-21T06:51:43.000Z,56.717,-2.7760000000000002
PI040298AD5I211982,-2.7560000000000002,56.727,Thingful.Connectors.GROWSensors.AirTemperature,Flower Power,Grow.Thingful.Sensors_gykbmzy5,2019-01-21T16:43:25.000Z,2019-10-05T16:34:05.000Z,56.727,-2.7560000000000002
PI040298AD5I211982,-2.7560000000000002,56.727,Thingful.Connectors.GROWSensors.BatteryLevel,Flower Power,Grow.Thingful.Sensors_gykbmzy5,2019-01-21T16:43:25.000Z,2019-10-05T16:34:05.000Z,56.727,-2.7560000000000002
PI040298AD5I211982,-2.7560000000000002,56.727,Thingful.Connectors.GROWSensors.FertilizerLevel,Flower Power,Grow.Thingful.Sensors_gykbmzy5,2019-01-21T16:43:25.000Z,2019-10-05T16:34:05.000Z,56.727,-2.7560000000000002
PI040298AD5I211982,-2.7560000000000002,56.727,Thingful.Connectors.GROWSensors.Light,Flower Power,Grow.Thingful.Sensors_gykbmzy5,2019-01-21T16:43:25.000Z,2019-10-05T16:34:05.000Z,56.727,-2.7560000000000002
PI040298AD5I211982,-2.7560000000000002,56.727,Thingful.Connectors.GROWSensors.SoilMoisture,Flower Power,Grow.Thingful.Sensors_gykbmzy5,2019-01-21T16:43:25.000Z,2019-10-05T16:34:05.000Z,56.727,-2.7560000000000002
PI040298AD5I211982,-2.7560000000000002,56.727,Thingful.Connectors.GROWSensors.WaterTankLevel,Flower Power,Grow.Thingful.Sensors_gykbmzy5,2019-01-21T16:43:25.000Z,2019-10-05T16:34:05.000Z,56.727,-2.7560000000000002
PI040298AD5I213091,-2.753,56.729,Thingful.Connectors.GROWSensors.AirTemperature,Flower Power,Grow.Thingful.Sensors_eff1pvqv,2019-01-21T16:28:54.000Z,2019-06-26T14:09:07.000Z,56.729,-2.753
PI040298AD5I213091,-2.753,56.729,Thingful.Connectors.GROWSensors.BatteryLevel,Flower Power,Grow.Thingful.Sensors_eff1pvqv,2019-01-21T16:28:54.000Z,2019-06-26T14:09:07.000Z,56.729,-2.753
PI040298AD5I213091,-2.753,56.729,Thingful.Connectors.GROWSensors.FertilizerLevel,Flower Power,Grow.Thingful.Sensors_eff1pvqv,2019-01-21T16:28:54.000Z,2019-06-26T14:09:07.000Z,56.729,-2.753
PI040298AD5I213091,-2.753,56.729,Thingful.Connectors.GROWSensors.Light,Flower Power,Grow.Thingful.Sensors_eff1pvqv,2019-01-21T16:28:54.000Z,2019-06-26T14:09:07.000Z,56.729,-2.753
PI040298AD5I213091,-2.753,56.729,Thingful.Connectors.GROWSensors.SoilMoisture,Flower Power,Grow.Thingful.Sensors_eff1pvqv,2019-01-21T16:28:54.000Z,2019-06-26T14:09:07.000Z,56.729,-2.753
PI040298AD5I213091,-2.753,56.729,Thingful.Connectors.GROWSensors.WaterTankLevel,Flower Power,Grow.Thingful.Sensors_eff1pvqv,2019-01-21T16:28:54.000Z,2019-06-26T14:09:07.000Z,56.729,-2.753
PI040298AD5I213083,-2.755,56.728,Thingful.Connectors.GROWSensors.AirTemperature,Flower Power,Grow.Thingful.Sensors_apyvf7wx,2019-03-26T03:22:36.000Z,2019-06-26T14:23:45.000Z,56.728,-2.755
PI040298AD5I213083,-2.755,56.728,Thingful.Connectors.GROWSensors.BatteryLevel,Flower Power,Grow.Thingful.Sensors_apyvf7wx,2019-03-26T03:22:36.000Z,2019-06-26T14:23:45.000Z,56.728,-2.755
PI040298AD5I213083,-2.755,56.728,Thingful.Connectors.GROWSensors.FertilizerLevel,Flower Power,Grow.Thingful.Sensors_apyvf7wx,2019-03-26T03:22:36.000Z,2019-06-26T14:23:45.000Z,56.728,-2.755
PI040298AD5I213083,-2.755,56.728,Thingful.Connectors.GROWSensors.Light,Flower Power,Grow.Thingful.Sensors_apyvf7wx,2019-03-26T03:22:36.000Z,2019-06-26T14:23:45.000Z,56.728,-2.755
PI040298AD5I213083,-2.755,56.728,Thingful.Connectors.GROWSensors.SoilMoisture,Flower Power,Grow.Thingful.Sensors_apyvf7wx,2019-03-26T03:22:36.000Z,2019-06-26T14:23:45.000Z,56.728,-2.755
PI040298AD5I213083,-2.755,56.728,Thingful.Connectors.GROWSensors.WaterTankLevel,Flower Power,Grow.Thingful.Sensors_apyvf7wx,2019-03-26T03:22:36.000Z,2019-06-26T14:23:45.000Z,56.728,-2.755
PI040298AA3I002968,-8.039,52.946999999999996,Thingful.Connectors.GROWSensors.AirTemperature,Flower Power,Grow.Thingful.Sensors_v810ds0z,2019-03-26T15:10:57.000Z,2019-04-11T13:55:31.000Z,52.946999999999996,-8.039
PI040298AA3I002968,-8.039,52.946999999999996,Thingful.Connectors.GROWSensors.BatteryLevel,Flower Power,Grow.Thingful.Sensors_v810ds0z,2019-03-26T15:10:57.000Z,2019-04-11T13:55:31.000Z,52.946999999999996,-8.039
PI040298AA3I002968,-8.039,52.946999999999996,Thingful.Connectors.GROWSensors.FertilizerLevel,Flower Power,Grow.Thingful.Sensors_v810ds0z,2019-03-26T15:10:57.000Z,2019-04-11T13:55:31.000Z,52.946999999999996,-8.039
PI040298AA3I002968,-8.039,52.946999999999996,Thingful.Connectors.GROWSensors.Light,Flower Power,Grow.Thingful.Sensors_v810ds0z,2019-03-26T15:10:57.000Z,2019-04-11T13:55:31.000Z,52.946999999999996,-8.039
PI040298AA3I002968,-8.039,52.946999999999996,Thingful.Connectors.GROWSensors.SoilMoisture,Flower Power,Grow.Thingful.Sensors_v810ds0z,2019-03-26T15:10:57.000Z,2019-04-11T13:55:31.000Z,52.946999999999996,-8.039
PI040298AA3I002968,-8.039,52.946999999999996,Thingful.Connectors.GROWSensors.WaterTankLevel,Flower Power,Grow.Thingful.Sensors_v810ds0z,2019-03-26T15:10:57.000Z,2019-04-11T13:55:31.000Z,52.946999999999996,-8.039
PI040298AA3I004932,-8.038,52.946999999999996,Thingful.Connectors.GROWSensors.AirTemperature,Flower Power,Grow.Thingful.Sensors_gfh4zvhk,2019-03-26T15:16:00.000Z,2019-04-11T13:45:37.000Z,52.946999999999996,-8.038
PI040298AA3I004932,-8.038,52.946999999999996,Thingful.Connectors.GROWSensors.BatteryLevel,Flower Power,Grow.Thingful.Sensors_gfh4zvhk,2019-03-26T15:16:00.000Z,2019-04-11T13:45:37.000Z,52.946999999999996,-8.038
PI040298AA3I004932,-8.038,52.946999999999996,Thingful.Connectors.GROWSensors.FertilizerLevel,Flower Power,Grow.Thingful.Sensors_gfh4zvhk,2019-03-26T15:16:00.000Z,2019-04-11T13:45:37.000Z,52.946999999999996,-8.038
PI040298AA3I004932,-8.038,52.946999999999996,Thingful.Connectors.GROWSensors.Light,Flower Power,Grow.Thingful.Sensors_gfh4zvhk,2019-03-26T15:16:00.000Z,2019-04-11T13:45:37.000Z,52.946999999999996,-8.038
PI040298AA3I004932,-8.038,52.946999999999996,Thingful.Connectors.GROWSensors.SoilMoisture,Flower Power,Grow.Thingful.Sensors_gfh4zvhk,2019-03-26T15:16:00.000Z,2019-04-11T13:45:37.000Z,52.946999999999996,-8.038
PI040298AA3I004932,-8.038,52.946999999999996,Thingful.Connectors.GROWSensors.WaterTankLevel,Flower Power,Grow.Thingful.Sensors_gfh4zvhk,2019-03-26T15:16:00.000Z,2019-04-11T13:45:37.000Z,52.946999999999996,-8.038
PI040298AA3I002159,-8.038,52.946999999999996,Thingful.Connectors.GROWSensors.AirTemperature,Flower Power,Grow.Thingful.Sensors_3vdrxzf0,2019-03-26T15:08:54.000Z,2019-04-11T13:53:19.000Z,52.946999999999996,-8.038
PI040298AA3I002159,-8.038,52.946999999999996,Thingful.Connectors.GROWSensors.BatteryLevel,Flower Power,Grow.Thingful.Sensors_3vdrxzf0,2019-03-26T15:08:54.000Z,2019-04-11T13:53:19.000Z,52.946999999999996,-8.038
PI040298AA3I002159,-8.038,52.946999999999996,Thingful.Connectors.GROWSensors.FertilizerLevel,Flower Power,Grow.Thingful.Sensors_3vdrxzf0,2019-03-26T15:08:54.000Z,2019-04-11T13:53:19.000Z,52.946999999999996,-8.038
PI040298AA3I002159,-8.038,52.946999999999996,Thingful.Connectors.GROWSensors.Light,Flower Power,Grow.Thingful.Sensors_3vdrxzf0,2019-03-26T15:08:54.000Z,2019-04-11T13:53:19.000Z,52.946999999999996,-8.038
PI040298AA3I002159,-8.038,52.946999999999996,Thingful.Connectors.GROWSensors.SoilMoisture,Flower Power,Grow.Thingful.Sensors_3vdrxzf0,2019-03-26T15:08:54.000Z,2019-04-11T13:53:19.000Z,52.946999999999996,-8.038
PI040298AA3I002159,-8.038,52.946999999999996,Thingful.Connectors.GROWSensors.WaterTankLevel,Flower Power,Grow.Thingful.Sensors_3vdrxzf0,2019-03-26T15:08:54.000Z,2019-04-11T13:53:19.000Z,52.946999999999996,-8.038
PI040298AA3J009465,-8.037,52.946999999999996,Thingful.Connectors.GROWSensors.AirTemperature,Flower Power,Grow.Thingful.Sensors_g2kbg7mk,2019-03-26T14:56:06.000Z,2019-05-17T10:24:02.000Z,52.946999999999996,-8.037
PI040298AA3J009465,-8.037,52.946999999999996,Thingful.Connectors.GROWSensors.BatteryLevel,Flower Power,Grow.Thingful.Sensors_g2kbg7mk,2019-03-26T14:56:06.000Z,2019-05-17T10:24:02.000Z,52.946999999999996,-8.037
PI040298AA3J009465,-8.037,52.946999999999996,Thingful.Connectors.GROWSensors.FertilizerLevel,Flower Power,Grow.Thingful.Sensors_g2kbg7mk,2019-03-26T14:56:06.000Z,2019-05-17T10:24:02.000Z,52.946999999999996,-8.037
PI040298AA3J009465,-8.037,52.946999999999996,Thingful.Connectors.GROWSensors.Light,Flower Power,Grow.Thingful.Sensors_g2kbg7mk,2019-03-26T14:56:06.000Z,2019-05-17T10:24:02.000Z,52.946999999999996,-8.037
PI040298AA3J009465,-8.037,52.946999999999996,Thingful.Connectors.GROWSensors.SoilMoisture,Flower Power,Grow.Thingful.Sensors_g2kbg7mk,2019-03-26T14:56:06.000Z,2019-05-17T10:24:02.000Z,52.946999999999996,-8.037
PI040298AA3J009465,-8.037,52.946999999999996,Thingful.Connectors.GROWSensors.WaterTankLevel,Flower Power,Grow.Thingful.Sensors_g2kbg7mk,2019-03-26T14:56:06.000Z,2019-05-17T10:24:02.000Z,52.946999999999996,-8.037
PI040298AD5I212961,-6.877999999999999,52.865,Thingful.Connectors.GROWSensors.AirTemperature,Flower Power,Grow.Thingful.Sensors_ab4w4qe9,2019-03-14T14:50:27.000Z,2019-07-16T14:14:45.000Z,52.865,-6.877999999999999
PI040298AD5I212961,-6.877999999999999,52.865,Thingful.Connectors.GROWSensors.BatteryLevel,Flower Power,Grow.Thingful.Sensors_ab4w4qe9,2019-03-14T14:50:27.000Z,2019-07-16T14:14:45.000Z,52.865,-6.877999999999999
PI040298AD5I212961,-6.877999999999999,52.865,Thingful.Connectors.GROWSensors.FertilizerLevel,Flower Power,Grow.Thingful.Sensors_ab4w4qe9,2019-03-14T14:50:27.000Z,2019-07-16T14:14:45.000Z,52.865,-6.877999999999999
PI040298AD5I212961,-6.877999999999999,52.865,Thingful.Connectors.GROWSensors.Light,Flower Power,Grow.Thingful.Sensors_ab4w4qe9,2019-03-14T14:50:27.000Z,2019-07-16T14:14:45.000Z,52.865,-6.877999999999999
PI040298AD5I212961,-6.877999999999999,52.865,Thingful.Connectors.GROWSensors.SoilMoisture,Flower Power,Grow.Thingful.Sensors_ab4w4qe9,2019-03-14T14:50:27.000Z,2019-07-16T14:14:45.000Z,52.865,-6.877999999999999
PI040298AD5I212961,-6.877999999999999,52.865,Thingful.Connectors.GROWSensors.WaterTankLevel,Flower Power,Grow.Thingful.Sensors_ab4w4qe9,2019-03-14T14:50:27.000Z,2019-07-16T14:14:45.000Z,52.865,-6.877999999999999
PI040298AD5I213069,-6.94,52.931999999999995,Thingful.Connectors.GROWSensors.AirTemperature,Flower Power,Grow.Thingful.Sensors_6vawxymx,2019-03-29T15:31:07.000Z,2019-10-22T08:49:36.000Z,52.931999999999995,-6.94
PI040298AD5I213069,-6.94,52.931999999999995,Thingful.Connectors.GROWSensors.BatteryLevel,Flower Power,Grow.Thingful.Sensors_6vawxymx,2019-03-29T15:31:07.000Z,2019-10-22T08:49:36.000Z,52.931999999999995,-6.94
PI040298AD5I213069,-6.94,52.931999999999995,Thingful.Connectors.GROWSensors.FertilizerLevel,Flower Power,Grow.Thingful.Sensors_6vawxymx,2019-03-29T15:31:07.000Z,2019-10-22T08:49:36.000Z,52.931999999999995,-6.94
PI040298AD5I213069,-6.94,52.931999999999995,Thingful.Connectors.GROWSensors.Light,Flower Power,Grow.Thingful.Sensors_6vawxymx,2019-03-29T15:31:07.000Z,2019-10-22T08:49:36.000Z,52.931999999999995,-6.94
PI040298AD5I213069,-6.94,52.931999999999995,Thingful.Connectors.GROWSensors.SoilMoisture,Flower Power,Grow.Thingful.Sensors_6vawxymx,2019-03-29T15:31:07.000Z,2019-10-22T08:49:36.000Z,52.931999999999995,-6.94
PI040298AD5I213069,-6.94,52.931999999999995,Thingful.Connectors.GROWSensors.WaterTankLevel,Flower Power,Grow.Thingful.Sensors_6vawxymx,2019-03-29T15:31:07.000Z,2019-10-22T08:49:36.000Z,52.931999999999995,-6.94
PI040298AD5I214005,-6.94,52.931999999999995,Thingful.Connectors.GROWSensors.AirTemperature,Flower Power,Grow.Thingful.Sensors_138bn0rz,2019-03-29T15:25:33.000Z,2019-10-22T08:44:16.000Z,52.931999999999995,-6.94
PI040298AD5I214005,-6.94,52.931999999999995,Thingful.Connectors.GROWSensors.BatteryLevel,Flower Power,Grow.Thingful.Sensors_138bn0rz,2019-03-29T15:25:33.000Z,2019-10-22T08:44:16.000Z,52.931999999999995,-6.94
PI040298AD5I214005,-6.94,52.931999999999995,Thingful.Connectors.GROWSensors.FertilizerLevel,Flower Power,Grow.Thingful.Sensors_138bn0rz,2019-03-29T15:25:33.000Z,2019-10-22T08:44:16.000Z,52.931999999999995,-6.94
PI040298AD5I214005,-6.94,52.931999999999995,Thingful.Connectors.GROWSensors.Light,Flower Power,Grow.Thingful.Sensors_138bn0rz,2019-03-29T15:25:33.000Z,2019-10-22T08:44:16.000Z,52.931999999999995,-6.94
PI040298AD5I214005,-6.94,52.931999999999995,Thingful.Connectors.GROWSensors.SoilMoisture,Flower Power,Grow.Thingful.Sensors_138bn0rz,2019-03-29T15:25:33.000Z,2019-10-22T08:44:16.000Z,52.931999999999995,-6.94
PI040298AD5I214005,-6.94,52.931999999999995,Thingful.Connectors.GROWSensors.WaterTankLevel,Flower Power,Grow.Thingful.Sensors_138bn0rz,2019-03-29T15:25:33.000Z,2019-10-22T08:44:16.000Z,52.931999999999995,-6.94
PI040298AD5I212997,-6.942,52.931000000000004,Thingful.Connectors.GROWSensors.AirTemperature,Flower Power,Grow.Thingful.Sensors_7n81xcbx,2019-03-29T14:44:34.000Z,2019-10-22T08:48:32.000Z,52.931000000000004,-6.942
PI040298AD5I212997,-6.942,52.931000000000004,Thingful.Connectors.GROWSensors.BatteryLevel,Flower Power,Grow.Thingful.Sensors_7n81xcbx,2019-03-29T14:44:34.000Z,2019-10-22T08:48:32.000Z,52.931000000000004,-6.942
PI040298AD5I212997,-6.942,52.931000000000004,Thingful.Connectors.GROWSensors.FertilizerLevel,Flower Power,Grow.Thingful.Sensors_7n81xcbx,2019-03-29T14:44:34.000Z,2019-10-22T08:48:32.000Z,52.931000000000004,-6.942
PI040298AD5I212997,-6.942,52.931000000000004,Thingful.Connectors.GROWSensors.Light,Flower Power,Grow.Thingful.Sensors_7n81xcbx,2019-03-29T14:44:34.000Z,2019-10-22T08:48:32.000Z,52.931000000000004,-6.942
PI040298AD5I212997,-6.942,52.931000000000004,Thingful.Connectors.GROWSensors.SoilMoisture,Flower Power,Grow.Thingful.Sensors_7n81xcbx,2019-03-29T14:44:34.000Z,2019-10-22T08:48:32.000Z,52.931000000000004,-6.942
PI040298AD5I212997,-6.942,52.931000000000004,Thingful.Connectors.GROWSensors.WaterTankLevel,Flower Power,Grow.Thingful.Sensors_7n81xcbx,2019-03-29T14:44:34.000Z,2019-10-22T08:48:32.000Z,52.931000000000004,-6.942
PI040298AD5I213147,-6.942,52.931999999999995,Thingful.Connectors.GROWSensors.AirTemperature,Flower Power,Grow.Thingful.Sensors_3758n6kk,2019-03-29T14:36:28.000Z,2019-10-22T08:54:42.000Z,52.931999999999995,-6.942
PI040298AD5I213147,-6.942,52.931999999999995,Thingful.Connectors.GROWSensors.BatteryLevel,Flower Power,Grow.Thingful.Sensors_3758n6kk,2019-03-29T14:36:28.000Z,2019-10-22T08:54:42.000Z,52.931999999999995,-6.942
PI040298AD5I213147,-6.942,52.931999999999995,Thingful.Connectors.GROWSensors.FertilizerLevel,Flower Power,Grow.Thingful.Sensors_3758n6kk,2019-03-29T14:36:28.000Z,2019-10-22T08:54:42.000Z,52.931999999999995,-6.942
PI040298AD5I213147,-6.942,52.931999999999995,Thingful.Connectors.GROWSensors.Light,Flower Power,Grow.Thingful.Sensors_3758n6kk,2019-03-29T14:36:28.000Z,2019-10-22T08:54:42.000Z,52.931999999999995,-6.942
PI040298AD5I213147,-6.942,52.931999999999995,Thingful.Connectors.GROWSensors.SoilMoisture,Flower Power,Grow.Thingful.Sensors_3758n6kk,2019-03-29T14:36:28.000Z,2019-10-22T08:54:42.000Z,52.931999999999995,-6.942
PI040298AD5I213147,-6.942,52.931999999999995,Thingful.Connectors.GROWSensors.WaterTankLevel,Flower Power,Grow.Thingful.Sensors_3758n6kk,2019-03-29T14:36:28.000Z,2019-10-22T08:54:42.000Z,52.931999999999995,-6.942
PI040298AD5I213251,-6.941,52.933,Thingful.Connectors.GROWSensors.AirTemperature,Flower Power,Grow.Thingful.Sensors_tjpzdmn4,2019-03-29T15:19:27.000Z,2019-10-22T08:52:26.000Z,52.933,-6.941
PI040298AD5I213251,-6.941,52.933,Thingful.Connectors.GROWSensors.BatteryLevel,Flower Power,Grow.Thingful.Sensors_tjpzdmn4,2019-03-29T15:19:27.000Z,2019-10-22T08:52:26.000Z,52.933,-6.941
PI040298AD5I213251,-6.941,52.933,Thingful.Connectors.GROWSensors.FertilizerLevel,Flower Power,Grow.Thingful.Sensors_tjpzdmn4,2019-03-29T15:19:27.000Z,2019-10-22T08:52:26.000Z,52.933,-6.941
PI040298AD5I213251,-6.941,52.933,Thingful.Connectors.GROWSensors.Light,Flower Power,Grow.Thingful.Sensors_tjpzdmn4,2019-03-29T15:19:27.000Z,2019-10-22T08:52:26.000Z,52.933,-6.941
PI040298AD5I213251,-6.941,52.933,Thingful.Connectors.GROWSensors.SoilMoisture,Flower Power,Grow.Thingful.Sensors_tjpzdmn4,2019-03-29T15:19:27.000Z,2019-10-22T08:52:26.000Z,52.933,-6.941
PI040298AD5I213251,-6.941,52.933,Thingful.Connectors.GROWSensors.WaterTankLevel,Flower Power,Grow.Thingful.Sensors_tjpzdmn4,2019-03-29T15:19:27.000Z,2019-10-22T08:52:26.000Z,52.933,-6.941
PI040298AD5G201612,-6.941,52.933,Thingful.Connectors.GROWSensors.AirTemperature,Flower Power,Grow.Thingful.Sensors_x4axzz18,2019-03-29T15:10:05.000Z,2019-10-22T08:42:38.000Z,52.933,-6.941
PI040298AD5G201612,-6.941,52.933,Thingful.Connectors.GROWSensors.BatteryLevel,Flower Power,Grow.Thingful.Sensors_x4axzz18,2019-03-29T15:10:05.000Z,2019-10-22T08:42:38.000Z,52.933,-6.941
PI040298AD5G201612,-6.941,52.933,Thingful.Connectors.GROWSensors.FertilizerLevel,Flower Power,Grow.Thingful.Sensors_x4axzz18,2019-03-29T15:10:05.000Z,2019-10-22T08:42:38.000Z,52.933,-6.941
PI040298AD5G201612,-6.941,52.933,Thingful.Connectors.GROWSensors.Light,Flower Power,Grow.Thingful.Sensors_x4axzz18,2019-03-29T15:10:05.000Z,2019-10-22T08:42:38.000Z,52.933,-6.941
PI040298AD5G201612,-6.941,52.933,Thingful.Connectors.GROWSensors.SoilMoisture,Flower Power,Grow.Thingful.Sensors_x4axzz18,2019-03-29T15:10:05.000Z,2019-10-22T08:42:38.000Z,52.933,-6.941
PI040298AD5G201612,-6.941,52.933,Thingful.Connectors.GROWSensors.WaterTankLevel,Flower Power,Grow.Thingful.Sensors_x4axzz18,2019-03-29T15:10:05.000Z,2019-10-22T08:42:38.000Z,52.933,-6.941
PI040298AD5I212419,-6.941,52.931999999999995,Thingful.Connectors.GROWSensors.AirTemperature,Flower Power,Grow.Thingful.Sensors_atsws20q,2019-03-29T15:04:22.000Z,2019-09-27T13:54:51.000Z,52.931999999999995,-6.941
PI040298AD5I212419,-6.941,52.931999999999995,Thingful.Connectors.GROWSensors.BatteryLevel,Flower Power,Grow.Thingful.Sensors_atsws20q,2019-03-29T15:04:22.000Z,2019-09-27T13:54:51.000Z,52.931999999999995,-6.941
PI040298AD5I212419,-6.941,52.931999999999995,Thingful.Connectors.GROWSensors.FertilizerLevel,Flower Power,Grow.Thingful.Sensors_atsws20q,2019-03-29T15:04:22.000Z,2019-09-27T13:54:51.000Z,52.931999999999995,-6.941
PI040298AD5I212419,-6.941,52.931999999999995,Thingful.Connectors.GROWSensors.Light,Flower Power,Grow.Thingful.Sensors_atsws20q,2019-03-29T15:04:22.000Z,2019-09-27T13:54:51.000Z,52.931999999999995,-6.941
PI040298AD5I212419,-6.941,52.931999999999995,Thingful.Connectors.GROWSensors.SoilMoisture,Flower Power,Grow.Thingful.Sensors_atsws20q,2019-03-29T15:04:22.000Z,2019-09-27T13:54:51.000Z,52.931999999999995,-6.941
PI040298AD5I212419,-6.941,52.931999999999995,Thingful.Connectors.GROWSensors.WaterTankLevel,Flower Power,Grow.Thingful.Sensors_atsws20q,2019-03-29T15:04:22.000Z,2019-09-27T13:54:51.000Z,52.931999999999995,-6.941
PI040298AD5I212607,-6.94,52.931000000000004,Thingful.Connectors.GROWSensors.AirTemperature,Flower Power,Grow.Thingful.Sensors_sewdbzf6,2019-03-29T14:56:35.000Z,2019-10-22T08:59:17.000Z,52.931000000000004,-6.94
PI040298AD5I212607,-6.94,52.931000000000004,Thingful.Connectors.GROWSensors.BatteryLevel,Flower Power,Grow.Thingful.Sensors_sewdbzf6,2019-03-29T14:56:35.000Z,2019-10-22T08:59:17.000Z,52.931000000000004,-6.94
PI040298AD5I212607,-6.94,52.931000000000004,Thingful.Connectors.GROWSensors.FertilizerLevel,Flower Power,Grow.Thingful.Sensors_sewdbzf6,2019-03-29T14:56:35.000Z,2019-10-22T08:59:17.000Z,52.931000000000004,-6.94
PI040298AD5I212607,-6.94,52.931000000000004,Thingful.Connectors.GROWSensors.Light,Flower Power,Grow.Thingful.Sensors_sewdbzf6,2019-03-29T14:56:35.000Z,2019-10-22T08:59:17.000Z,52.931000000000004,-6.94
PI040298AD5I212607,-6.94,52.931000000000004,Thingful.Connectors.GROWSensors.SoilMoisture,Flower Power,Grow.Thingful.Sensors_sewdbzf6,2019-03-29T14:56:35.000Z,2019-10-22T08:59:17.000Z,52.931000000000004,-6.94
PI040298AD5I212607,-6.94,52.931000000000004,Thingful.Connectors.GROWSensors.WaterTankLevel,Flower Power,Grow.Thingful.Sensors_sewdbzf6,2019-03-29T14:56:35.000Z,2019-10-22T08:59:17.000Z,52.931000000000004,-6.94
PI040298AD5I212435,-3.238,56.57,Thingful.Connectors.GROWSensors.AirTemperature,Flower Power,Grow.Thingful.Sensors_z8v4wxrf,2019-03-29T12:48:44.000Z,2019-10-10T13:53:10.000Z,56.57,-3.238
PI040298AD5I212435,-3.238,56.57,Thingful.Connectors.GROWSensors.BatteryLevel,Flower Power,Grow.Thingful.Sensors_z8v4wxrf,2019-03-29T12:48:44.000Z,2019-10-10T13:53:10.000Z,56.57,-3.238
PI040298AD5I212435,-3.238,56.57,Thingful.Connectors.GROWSensors.FertilizerLevel,Flower Power,Grow.Thingful.Sensors_z8v4wxrf,2019-03-29T12:48:44.000Z,2019-10-10T13:53:10.000Z,56.57,-3.238
PI040298AD5I212435,-3.238,56.57,Thingful.Connectors.GROWSensors.Light,Flower Power,Grow.Thingful.Sensors_z8v4wxrf,2019-03-29T12:48:44.000Z,2019-10-10T13:53:10.000Z,56.57,-3.238
PI040298AD5I212435,-3.238,56.57,Thingful.Connectors.GROWSensors.SoilMoisture,Flower Power,Grow.Thingful.Sensors_z8v4wxrf,2019-03-29T12:48:44.000Z,2019-10-10T13:53:10.000Z,56.57,-3.238
PI040298AD5I212435,-3.238,56.57,Thingful.Connectors.GROWSensors.WaterTankLevel,Flower Power,Grow.Thingful.Sensors_z8v4wxrf,2019-03-29T12:48:44.000Z,2019-10-10T13:53:10.000Z,56.57,-3.238
PI040298AD5I213095,-3.253,56.507,Thingful.Connectors.GROWSensors.AirTemperature,Flower Power,Grow.Thingful.Sensors_2mg663bm,2019-01-08T23:41:56.000Z,2019-08-02T15:36:46.000Z,56.507,-3.253
PI040298AD5I213095,-3.253,56.507,Thingful.Connectors.GROWSensors.BatteryLevel,Flower Power,Grow.Thingful.Sensors_2mg663bm,2019-01-08T23:41:56.000Z,2019-08-02T15:36:46.000Z,56.507,-3.253
PI040298AD5I213095,-3.253,56.507,Thingful.Connectors.GROWSensors.FertilizerLevel,Flower Power,Grow.Thingful.Sensors_2mg663bm,2019-01-08T23:41:56.000Z,2019-08-02T15:36:46.000Z,56.507,-3.253
PI040298AD5I213095,-3.253,56.507,Thingful.Connectors.GROWSensors.Light,Flower Power,Grow.Thingful.Sensors_2mg663bm,2019-01-08T23:41:56.000Z,2019-08-02T15:36:46.000Z,56.507,-3.253
PI040298AD5I213095,-3.253,56.507,Thingful.Connectors.GROWSensors.SoilMoisture,Flower Power,Grow.Thingful.Sensors_2mg663bm,2019-01-08T23:41:56.000Z,2019-08-02T15:36:46.000Z,56.507,-3.253
PI040298AD5I213095,-3.253,56.507,Thingful.Connectors.GROWSensors.WaterTankLevel,Flower Power,Grow.Thingful.Sensors_2mg663bm,2019-01-08T23:41:56.000Z,2019-08-02T15:36:46.000Z,56.507,-3.253
PI040298AD5I211345,-3.253,56.507,Thingful.Connectors.GROWSensors.AirTemperature,Flower Power,Grow.Thingful.Sensors_j8ywxsxz,2019-01-08T23:39:04.000Z,2019-08-02T15:34:02.000Z,56.507,-3.253
PI040298AD5I211345,-3.253,56.507,Thingful.Connectors.GROWSensors.BatteryLevel,Flower Power,Grow.Thingful.Sensors_j8ywxsxz,2019-01-08T23:39:04.000Z,2019-08-02T15:34:02.000Z,56.507,-3.253
PI040298AD5I211345,-3.253,56.507,Thingful.Connectors.GROWSensors.FertilizerLevel,Flower Power,Grow.Thingful.Sensors_j8ywxsxz,2019-01-08T23:39:04.000Z,2019-08-02T15:34:02.000Z,56.507,-3.253
PI040298AD5I211345,-3.253,56.507,Thingful.Connectors.GROWSensors.Light,Flower Power,Grow.Thingful.Sensors_j8ywxsxz,2019-01-08T23:39:04.000Z,2019-08-02T15:34:02.000Z,56.507,-3.253
